Id,Project,Reporter,Assigned To,Priority,Severity,Reproducibility,Product Version,Category,Date Submitted,OS,OS Version,Platform,View Status,Updated,Summary,Status,Resolution,Fixed in Version
0016155,Scribus,ale,,normal,minor,N/A,1.5.6.svn,User Interface,2020-07-08,,,,public,2020-07-08,Every page should be in a section (and proposal for a UI revolution),new,open,
0016154,Scribus,ale,,normal,minor,N/A,1.5.6.svn,User Interface,2020-07-08,,,,public,2020-07-08,"page numbering: ""padding zeros"" instead of ""field width""",new,open,
0010772,Scribus,ale,cezaryece,normal,feature,N/A,1.5.0svn,Text Frames / Story Editor,2012-06-20,,,,public,2020-06-29,"""Adjust frame height to text"" should also grow the frame if it the text is overflowing",assigned,open,
0016137,Scribus,spaceChRiS,,normal,feature,always,1.5.4,Graphics / Image Frames,2020-06-15,,,,public,2020-06-19,Add option to always fill image frame,new,open,
0015448,Scribus,ale,ale,normal,feature,N/A,1.5.5.svn,Graphics / Image Frames,2018-09-30,,,,public,2020-06-19,"[PATCH] when an image is set to fit the frame, it should just fit it",assigned,open,
0005662,Scribus,i22yb,,normal,feature,N/A,1.3.3.8,Graphics / Image Frames,2007-05-11,All,All,All,public,2020-06-15,Positioning of image within image frames.,acknowledged,open,
0016134,Scribus,JLuc,,normal,feature,N/A,1.5.6.svn,Scripter,2020-06-10,Ubuntu ,18.04,Linux,public,2020-06-14,Provide config API for scripter,new,open,
0016135,Scribus,JLuc,,normal,minor,have not tried,1.5.6.svn,Text Frames / Story Editor,2020-06-11,Ubuntu ,18.04,Linux,public,2020-06-11,tools to edit linked frame texts,new,open,
0016133,Scribus,ale,,normal,minor,have not tried,1.5.6.svn,Text Frames / Story Editor,2020-06-09,,,,public,2020-06-10,layout issue with ungrouping and grouping a 1.5.5 file,new,open,
0016121,Scribus,christoph_s,,normal,minor,always,1.5.6.svn,Import / Export,2020-05-29,Windows ,10,x86-64,public,2020-05-30,Issue with EPS import,new,open,
0016120,Scribus,ale,,normal,feature,N/A,1.5.6.svn,Import / Export,2020-05-29,,,,public,2020-05-29,reproducible pdfs,new,open,
0016118,Scribus,ale,,normal,minor,always,1.5.6.svn,Scripter,2020-05-28,,,,public,2020-05-28,"when a script places an svg, it does not respect the position of the shape in the svg",new,open,
0016115,Scribus,JLuc,,normal,feature,N/A,1.5.6.svn,Graphics / Image Frames,2020-05-20,Ubuntu ,18.04,Linux,public,2020-05-20,"""Move image to 'images' folder"" button",new,open,
0016059,Scribus,sreerajp,,normal,feature,always,1.5.6.svn,Text Frames / Story Editor,2020-02-25,10,1909,Windows,public,2020-05-20,Unable to select all the Overflow Characters in a text frame,new,open,
0012480,Scribus,JLuc,,normal,minor,have not tried,1.5.0svn,General,2014-07-05,,,,public,2020-05-20,"Afterflight checker : Warn when some image is outside ""images"" folder",new,open,
0016112,Scribus,eengnerd,,normal,feature,N/A,1.5.6.svn,User Interface,2020-05-14,,,,public,2020-05-14,Feature for Book Spline,new,open,
0016111,Scribus,ale,,normal,minor,N/A,1.5.6.svn,User Interface,2020-05-14,,,,public,2020-05-14,drawing the frame in the same way as the red selected one is drawn,new,open,
0016106,Scribus,sreerajp,,normal,major,always,1.5.6.svn,Text Frames / Story Editor,2020-05-09,10,1909,Windows,public,2020-05-09,Unable to place text wrapped text box above a grouped box,new,open,
0015983,Scribus,ale,,normal,minor,N/A,1.5.6.svn,General,2019-12-02,,,,public,2020-05-08,[PATCH] thirdparty/pgf: libpgf is packaged for debian and maintained,new,open,
0016104,Scribus,JLuc,,normal,minor,have not tried,1.5.6.svn,Import / Export,2020-05-07,Ubuntu ,18.04,Linux,public,2020-05-07,Bad PDF import of image,new,open,
0016101,Scribus,JLuc,,normal,major,always,1.5.6.svn,User Interface,2020-05-03,Ubuntu ,18.04,Linux,public,2020-05-04,Buttons size on high resolution screen,new,open,
0015142,Scribus,chevas,,normal,major,always,1.4.6,Import / Export,2018-02-12,Windows,10,PC,public,2020-05-03,Images are moved out of their positions when importing an SVG,new,open,
0012251,Scribus,FirasH,,normal,crash,always,1.5.0svn,Undo/Redo,2014-04-21,openSUSE,13.1,x86_64,public,2020-04-30,Editing Inline Items crashes Scribus if Undo has to delete a Page,confirmed,open,
0012451,Scribus,FirasH,,normal,crash,always,1.5.0svn,Undo/Redo,2014-06-29,openSUSE,13.1,x86_64,public,2020-04-30,Undo/Redo may crash Scribus if Edit > Cut is used,confirmed,open,
0014978,Scribus,efa,,normal,minor,always,1.5.3,Import / Export,2017-09-07,,,,public,2020-04-28,"PDF1.5 with layers (OCG) are opened importing layers, but objects are put all on ""Background"" layer",new,open,
0015679,Scribus,ftake,,normal,feature,always,1.5.4.svn,Text Frames / Story Editor,2019-05-08,,,,public,2020-04-28,Orphan and windows for column change,new,open,
0014721,Scribus,Eneen,,normal,text,always,1.5.3.svn,Typography,2017-04-06,,,,public,2020-04-28,Orphan control doesn't seem to work.,new,open,
0016097,Scribus,ale,,normal,minor,always,1.5.6.svn,Text Frames / Story Editor,2020-04-26,,,,public,2020-04-27,Negative first line indent not working for right-to-left text,new,open,
0003965,Scribus,mhanski,,normal,feature,N/A,,NLS,2006-07-02,,,,public,2020-04-27,Metabug: Support for non-latin languages,acknowledged,open,
0015344,Scribus,ale,,normal,minor,N/A,,	-,2018-05-31,,,,public,2020-04-15,please document what is the legacy variable in pageitem_textframe.cpp,assigned,fixed,1.4.9.svn
0016088,Scribus,ale,,normal,minor,N/A,1.5.6.svn,Language Tools,2020-04-14,,,,public,2020-04-14,spell checking languages mismatch,new,open,
0016087,Scribus,ale,,normal,minor,N/A,1.5.6.svn,Text Frames / Story Editor,2020-04-14,,,,public,2020-04-14,remove the drop down for languages from the spell checking,new,open,
0015744,Scribus,ale,,normal,feature,N/A,1.5.5.svn,Internal,2019-07-19,,,,public,2020-04-11,"Allow ""modules"" to attach themeselves to the preferences and document settings",new,open,
0013934,Scribus,Kunda,,normal,minor,always,1.5.2.svn,Text Frames / Story Editor,2016-04-09,Yosemite,10.10.5,MacOSX,public,2020-04-07,Alt+Tab away and back to SE will reset font back to default,confirmed,open,
0015855,Scribus,Gibbz,,normal,minor,always,1.5.5,PDF,2019-10-16,,,,public,2020-03-26,PDF import errors,new,open,
0015439,Scribus,ale,ale,normal,feature,N/A,1.5.5.svn,	-,2018-09-25,,,,public,2020-03-22,creating an API for the plugins,assigned,open,
0015399,Scribus,kneekoo,,high,major,always,1.4.6,Typography,2018-08-14,,,,public,2020-03-22,Unable to enter certain diacritics in a Text Frame,new,open,
0015307,Scribus,christoph_s,,normal,minor,always,1.5.4,Import / Export,2018-05-09,Windows ,7 SP 1,x86_64,public,2020-03-20,KRA import failure,new,open,
0007647,Scribus,mhanski,Herm,normal,feature,N/A,,General,2008-12-10,,,,public,2020-03-18,"Metabug: Render Frames (LaTeX, GnuPlot, LilyPond, GraphViz, etc.)",acknowledged,open,
0014757,Scribus,christoph_s,,normal,minor,N/A,1.5.3.svn,Text Frames / Story Editor,2017-04-18,,,,public,2020-02-28,Inline Items: Add an option to save the vertical offset in a text frame,new,open,
0016060,Scribus,sreerajp,,normal,minor,always,1.5.6.svn,Shape Drawing,2020-02-25,10,1909,Windows,public,2020-02-25,Line Drawing Issue,new,open,
0016058,Scribus,JLuc,,normal,minor,N/A,1.5.6.svn,User Interface,2020-02-22,Ubuntu ,18.04,Linux,public,2020-02-22,Adjust position of first page when inserting new page,new,open,
0010651,Scribus,JLuc,,normal,feature,have not tried,,Import / Export,2012-03-31,,,,public,2020-02-21,Link text frame to SLA file,new,open,
0016052,Scribus,utnik,,normal,minor,always,1.5.6.svn,Text Frames / Story Editor,2020-02-17,,,,public,2020-02-20,complex text frames (from combined polygons) show strange artefacts.,confirmed,open,
0015359,Scribus,JLuc,,normal,feature,always,1.5.5.svn,Text Frames / Story Editor,2018-06-17,Ubuntu,17.10,Linux,public,2020-02-20,Hyphenation unpredictable behaviour (works or not),confirmed,open,
0001925,Scribus,ringerc,,none,feature,always,,General,2005-04-27,Fedora Core,3,x86 Linux,public,2020-02-20,Multiple users sharing one open document,acknowledged,open,
0016048,Scribus,sreerajp,,normal,minor,always,1.5.6.svn,Text Frames / Story Editor,2020-02-15,10,1909,Windows,public,2020-02-15,Baseline Shift issue,new,open,
0016047,Scribus,sreerajp,,normal,minor,always,1.5.6.svn,Text Frames / Story Editor,2020-02-15,10,1909,Windows,public,2020-02-15,Malayalam Conjunct and Symbols Rendering Issue,new,open,
0016043,Scribus,JLuc,,normal,minor,have not tried,,Templates,2020-02-06,Ubuntu ,18.04,Linux,public,2020-02-09,Template folder,new,open,
0016030,Scribus,ale,,normal,minor,always,1.5.6.svn,Import / Export,2020-01-07,,,,public,2020-01-07,correctly import .ai and / or .pdf templates for a specific online printing service,new,open,
0014723,Scribus,ale,,normal,minor,have not tried,,General,2017-04-07,,,,public,2020-01-07,[PATCH] Add variable for document directory to render-frame processing,new,open,
0016026,Scribus,johnxj,,normal,feature,always,,General,2020-01-03,,,,public,2020-01-04,Toolbars do not minimize when Scribus 1.5.6svn is minimized to taskbar,new,open,
0016028,Scribus,ale,,normal,feature,N/A,1.5.6.svn,Shape Drawing,2020-01-03,,,,public,2020-01-03,make the shape selection non sticky,new,open,
0016024,Scribus,zerubbabel,,normal,minor,always,1.5.5,General,2020-01-01,,,,public,2020-01-01,Footnote formatting lost after save and reopen,new,open,
0015472,Scribus,hawson,,normal,major,always,1.5.4,User Interface,2018-11-03,Linux,,Arch Linux,public,2019-12-31,[ON HOLD] Shortcuts with modifiers do not work,new,open,
0015342,Scribus,enzogian,,normal,minor,sometimes,1.5.4,General,2018-05-28,,,Windows,public,2019-12-31,undo command is not working,new,open,
0016015,Scribus,ale,,normal,minor,N/A,1.5.6.svn,General,2019-12-17,,,,public,2019-12-20,How to add undo to SearchReplace::doReplace() / StoryText::replaceSelection()?,new,open,
0016016,Scribus,PeterBenedek,,none,minor,always,1.5.6.svn,Usability,2019-12-17,Linux Mint,19 (64bit),x64,public,2019-12-18,"Current zoom level field loses the focus, after you manually enter a value and pressed the enter button",new,open,
0009093,Scribus,Thaddeus,,normal,feature,N/A,1.3.7svn,General,2010-05-10,Ubuntu,9.11 & 10.04,"x86, 32bit",public,2019-12-17,New Features for Outline palette.,new,open,
0001460,Scribus,jo-hannes,ale,normal,minor,always,1.3.3.1,Text Frames / Story Editor,2004-12-27,,,any,public,2019-12-17,search & replace...replace (all) not possible before clicking on search.,assigned,open,
0001105,Scribus,louisdesjardins,,normal,feature,always,1.3,User Interface,2004-09-18,all,all,all,public,2019-12-17,Allow multiple Search values at once,acknowledged,open,
0000950,Scribus,lkaratzas,,normal,feature,always,1.3.4cvs,Text Frames / Story Editor,2004-08-08,Suse,9.0,PC,public,2019-12-17,non modal search dialog,confirmed,open,
0016014,Scribus,ale,,normal,feature,N/A,1.5.6.svn,Text Frames / Story Editor,2019-12-17,,,,public,2019-12-17,"Search and replace: find non-printing characters (spaces, tabs, new lines, etc).",new,open,
0016013,Scribus,ale,,normal,minor,have not tried,,Text Frames / Story Editor,2019-12-17,,,,public,2019-12-17,Search and Replace: no progress bar is shown,new,open,
0012271,Scribus,Pancho,ale,high,major,have not tried,1.4.3,Text Frames / Story Editor,2014-04-23,,,,public,2019-12-17,Search & Replace: screws formatting,assigned,open,
0016012,Scribus,ale,ale,normal,minor,always,1.5.6.svn,Text Frames / Story Editor,2019-12-17,,,,public,2019-12-17,Search and replace: replacing text can't be undone,assigned,open,
0012272,Scribus,Pancho,,normal,feature,have not tried,1.4.3,Text Frames / Story Editor,2014-04-23,,,,public,2019-12-16,Search/replace dialog: Collapse advanced search criteria,new,open,
0012394,Scribus,pygmee,,normal,feature,N/A,1.5.0svn,General,2014-06-14,Debian ,wheezy,x86,public,2019-12-16,"Add ""all document"" to  ""edit > advanced select"".",confirmed,open,
0014976,Scribus,JLuc,,normal,feature,have not tried,,User Interface,2017-09-03,Ubuntu,14.04,Linux,public,2019-12-16,"[OBSOLETE] Enable to search and replace ""none"" style (for paragraphs)",new,open,
0016011,Scribus,ale,,normal,feature,have not tried,,General,2019-12-16,,,,public,2019-12-16,Search and replace for item properties,new,open,
0005189,Scribus,axelb,,normal,feature,always,,Text Frames / Story Editor,2007-01-18,,,,public,2019-12-16,[OBSOLETE] Story editor and Search/replace should be separated,confirmed,open,
0015990,Scribus,ale,,normal,feature,N/A,1.5.6.svn,General,2019-12-06,,,,public,2019-12-12,StoryText::indexOf(): document what it does and what the plen output argument is,new,open,
0015999,Scribus,ale,,normal,minor,always,1.5.6.svn,General,2019-12-09,,,,public,2019-12-09,Activating the rotating tool does not change the cursor to the rotate one,new,open,
0015992,Scribus,davidrevoy,,normal,feature,always,1.5.6.svn,PDF,2019-12-07,Kubuntu,18.04,Linux,public,2019-12-08,[Export PDF] Allow more adjustments for JPEG compression quality,new,open,
0010868,Scribus,JLuc,Chelen,normal,minor,have not tried,1.5.0svn,Text Frames / Story Editor,2012-07-12,,,,public,2019-12-06,3states selectors for search dialog,assigned,open,
0014862,Scribus,KrasnayaPloshchad,,normal,feature,always,1.5.3,Typography,2017-06-12,,,Windows 10,public,2019-12-05,Graphite layout does not works,new,open,
0015979,Scribus,herzenschein,,normal,minor,always,1.5.6.svn,User Interface,2019-12-01,Linux,,,public,2019-12-01,List in Preferences is too small for localized strings with Breeze and Oxygen themes,new,open,
0015956,Scribus,ale,,normal,feature,N/A,1.5.6.svn,Scripter,2019-11-18,,,,public,2019-11-28,Letting the scripter access more / all EXIF fields of an image,new,open,
0015971,Scribus,ale,,normal,minor,always,1.5.6.svn,Import / Export,2019-11-28,,,,public,2019-11-28,preflight verifier: do not or differently warn when the target is PDF x-1a and there are RGB images / colors,new,open,
0014436,Scribus,ale,,normal,feature,N/A,,General,2016-12-09,,,,public,2019-11-28,improve the link between the pdf version choice and the preflight verifier,new,open,
0015966,Scribus,ale,,normal,minor,always,1.5.6.svn,Scripter,2019-11-26,,,,public,2019-11-27,Scripter: copyObject(itemName) only copies from the current page,new,open,
0015967,Scribus,ale,,normal,feature,N/A,1.5.6.svn,Scripter,2019-11-26,,,,public,2019-11-27,Scripter: add a command for moving an item or the selection to a different page,new,open,
0011791,Scribus,pygmee,ale,normal,feature,always,1.5.0svn,Graphics / Image Frames,2013-10-15,,,,public,2019-11-26,[PATCH] Choose directory for missing image,assigned,open,
0012253,Scribus,JLuc,ale,normal,minor,N/A,1.5.0svn,Graphics / Image Frames,2014-04-21,,,,public,2019-11-23,[WIP PATCH] Importing image in non empty frame should preserve scale and position,assigned,open,
0015133,Scribus,u ltd.,ale,normal,minor,always,,Properties Palette,2018-02-06,alike debian,9,amd64,public,2019-11-22,Stress-free duplicate name handling in xyz-propertiespalette (and explicitely allow - as part of name.),assigned,open,
0015206,Scribus,JLuc,,normal,minor,have not tried,,General,2018-03-20,Ubuntu,17.10,Linux,public,2019-11-18,Stronger drop shadow with larger blur,new,open,
0015955,Scribus,JLuc,,normal,minor,have not tried,1.5.5.svn,General,2019-11-16,Ubuntu ,18.04,Linux,public,2019-11-17,DEL on a frame that is listed in the preflight checker,new,open,
0015954,Scribus,JLuc,,normal,minor,have not tried,1.5.5.svn,User Interface,2019-11-16,Ubuntu ,18.04,Linux,public,2019-11-16,Improve link/unlink tools usability,new,open,
0015952,Scribus,ale,,normal,minor,N/A,1.5.6.svn,General,2019-11-15,,,,public,2019-11-15,importing a page into a master page?,new,open,
0015939,Scribus,ale,ale,normal,feature,N/A,,General,2019-11-13,,,,public,2019-11-14,[PATCH] apply master page to pages with a given master page,assigned,open,
0015944,Scribus,ale,,normal,minor,N/A,1.5.6.svn,General,2019-11-14,,,,public,2019-11-14,optionally allow the user to replace the current master pages by imported master pages with the same name,new,open,
0015948,Scribus,aliB,,low,feature,always,1.5.6.svn,Usability,2019-11-14,,,,public,2019-11-14,versioncontrol integration / collaborativ work,new,open,
0015851,Scribus,JLuc,,normal,minor,have not tried,,Styles,2019-10-13,Ubuntu ,18.04,Linux,public,2019-11-14,Importing character style doesnt import character style,new,open,
0011111,Scribus,JLuc,,normal,minor,have not tried,1.4.1,Styles,2012-10-09,,,,public,2019-11-14,Style managing when importing pages,new,open,
0015947,Scribus,ale,ale,normal,minor,N/A,1.5.6.svn,General,2019-11-14,,,,public,2019-11-14,"[PATCH] refactor the master pages import: .ui, file open dialog, separate from page import",assigned,open,
0015942,Scribus,ale,,normal,feature,N/A,1.5.6.svn,Build System,2019-11-13,,,,public,2019-11-13,create a new masterpage.h|cpp,new,open,
0008602,Scribus,timClicks,,normal,tweak,have not tried,1.3.5svn,Usability,2009-11-26,Ubuntu 9.10,,Linux,public,2019-11-13,Master Pages don't respect linked text frames,confirmed,open,
0008005,Scribus,Mike Buckley,,normal,major,have not tried,1.3.3.12,Import / Export,2009-05-04,Vista Home Premium,32-bit,PC,public,2019-11-13,[OBSOLETE] Page > Import of several SLA files to an existing SLA messes things up,new,open,
0008636,Scribus,t8xt,,normal,feature,N/A,,Canvas,2009-12-12,"Linux, Mac, Windows","9.10, xp/vista","Intel, PPC",public,2019-11-13,Drag and Drop content placement with media browser,new,open,
